Data,Zamkniecie,Wolumen,Date,Daily index price Change (%),STS,MACD,MACD_Signal,RSI,Label,Prawdopodobieństwo_Spadku,Prawdopodobieństwo_Wzrostu,Rekomendacja,Return,Signal,Strategy Return
1/10/2024,4783.45,2165979629,1/10/2024,0.566593083,100.0,47.39526822,56.03525195,52.10297317,1,0.0,1.0,Kup,0.005665930831493693,1.0,0.005665930831493693
1/11/2024,4780.24,2320989197,1/11/2024,-0.067106377,96.61285217,47.12337071,54.2528757,64.03523806,0,0.78,0.22,Sprzedaj,-0.000671063771963798,-1.0,0.000671063771963798
1/12/2024,4783.83,2251917810,1/12/2024,0.075100832,100.0,46.65970889,52.73424234,57.50850478,1,0.0,1.0,Kup,0.0007510083175741311,1.0,0.0007510083175741311
1/16/2024,4765.98,2601533887,1/16/2024,-0.373131988,81.24014714,44.34077488,51.05554885,52.20911674,0,0.82,0.18,Sprzedaj,-0.0037313198838587747,-1.0,0.0037313198838587747
1/17/2024,4739.21,2323282256,1/17/2024,-0.561689306,53.1056227,39.8831397,48.82106702,43.25719056,0,0.78,0.22,Sprzedaj,-0.0056168930629166836,-1.0,0.0056168930629166836
1/18/2024,4780.94,2595424433,1/18/2024,0.880526501,96.96269049,39.26507065,46.90986774,49.89277577,1,0.22,0.78,Kup,0.00880526501252299,1.0,0.00880526501252299
1/19/2024,4839.81,2778139489,1/19/2024,1.23134781,100.0,43.02954566,46.13380333,57.94003488,1,0.0,1.0,Kup,0.012313478102632613,1.0,0.012313478102632613
1/22/2024,4850.43,2674489114,1/22/2024,0.219430102,100.0,46.33573497,46.17418965,61.4280853,1,0.0,1.0,Kup,0.002194301015948863,1.0,0.002194301015948863
1/23/2024,4864.6,2409552852,1/23/2024,0.292139047,100.0,49.52838203,46.84502813,67.91736559,1,0.0,1.0,Kup,0.0029213904746590025,1.0,0.0029213904746590025
1/24/2024,4868.55,2709582602,1/24/2024,0.081198865,100.0,51.7804174,47.83210598,76.77765422,1,0.0,1.0,Kup,0.0008119886527155895,1.0,0.0008119886527155895
1/25/2024,4894.16,2925824199,1/25/2024,0.526029311,100.0,54.99770531,49.26522585,82.59310957,1,0.0,1.0,Kup,0.005260293105750158,1.0,0.005260293105750158
1/26/2024,4890.97,2391994169,1/26/2024,-0.065179724,97.94127138,56.63714506,50.73960969,81.26190092,0,0.85,0.15,Sprzedaj,-0.0006517972440622799,-1.0,0.0006517972440622799
1/29/2024,4927.93,2318280410,1/29/2024,0.755678321,100.0,60.22454493,52.63659674,79.30198567,1,0.0,1.0,Kup,0.007556783214781593,1.0,0.007556783214781593
1/30/2024,4924.97,2599908804,1/30/2024,-0.060065788,98.43153879,62.11274089,54.53182557,80.47245234,0,0.87,0.13,Sprzedaj,-0.000600657882721567,-1.0,0.000600657882721567
1/31/2024,4845.65,3304847212,1/31/2024,-1.610568186,56.40101738,56.55673783,54.93680802,59.45863747,0,0.98,0.02,Sprzedaj,-0.01610568186202166,-1.0,0.01610568186202166
2/1/2024,4906.19,2850372778,2/1/2024,1.24936799,88.48028826,56.38862446,55.22717131,66.30927408,1,0.84,0.16,Sprzedaj,0.012493679898465615,-1.0,-0.012493679898465615
2/2/2024,4958.61,2805437389,2/2/2024,1.068446187,100.0,59.79595872,56.14092879,70.09150267,1,0.0,1.0,Kup,0.01068446187367389,1.0,0.01068446187367389
2/5/2024,4942.81,2594978093,2/5/2024,-0.318637683,92.79854148,60.52368831,57.0174807,70.42341364,0,0.89,0.11,Sprzedaj,-0.00318637682737688,-1.0,0.00318637682737688
2/6/2024,4954.23,2488633314,2/6/2024,0.231042666,97.53475545,61.31511534,57.87700762,75.74719801,1,0.68,0.32,Sprzedaj,0.002310426660138587,-1.0,-0.002310426660138587
2/7/2024,4995.06,2600464337,2/7/2024,0.824144216,100.0,64.49352551,59.2003112,75.69481112,1,0.0,1.0,Kup,0.008241442161546875,1.0,0.008241442161546875
2/8/2024,4997.91,2439217345,2/8/2024,0.057056372,100.0,66.47611438,60.65547184,71.91936557,1,0.0,1.0,Kup,0.0005705637169521882,1.0,0.0005705637169521882
2/9/2024,5026.61,2314039033,2/9/2024,0.574240032,100.0,69.56132088,62.43664165,73.25992818,1,0.0,1.0,Kup,0.005742400323335062,1.0,0.005742400323335062
2/12/2024,5021.84,2243585026,2/12/2024,-0.094894969,97.36405836,70.80527104,64.11036752,71.28777212,0,0.86,0.14,Sprzedaj,-0.0009489496897510108,-1.0,0.0009489496897510108
2/13/2024,4953.17,2596243811,2/13/2024,-1.367427079,59.41644562,65.49502947,64.38729991,59.7479495,0,0.97,0.03,Sprzedaj,-0.013674270785210219,-1.0,0.013674270785210219
2/14/2024,5000.62,2324738755,2/14/2024,0.957972369,85.63770999,64.37338688,64.38451731,61.67631833,1,0.87,0.13,Sprzedaj,0.00957972369210025,-1.0,-0.00957972369210025
2/15/2024,5029.73,2448592265,2/15/2024,0.582127816,100.0,65.08317246,64.52424834,64.40016604,1,0.0,1.0,Kup,0.0058212781615079034,1.0,0.0058212781615079034
2/16/2024,5005.57,2321398576,2/16/2024,-0.480343875,86.87527162,62.97029026,64.21345672,58.2771855,0,0.9,0.1,Sprzedaj,-0.004803438753173572,-1.0,0.004803438753173572
2/20/2024,4975.51,2479202447,2/20/2024,-0.600531008,70.54541504,58.19933935,63.01063325,55.0937311,0,0.89,0.11,Sprzedaj,-0.006005310084565729,-1.0,0.006005310084565729
2/21/2024,4981.8,2285353273,2/21/2024,0.126419201,61.20284928,54.2999409,61.26849478,66.09071785,1,0.3,0.7,Kup,0.0012641920124771833,1.0,0.0012641920124771833
2/22/2024,5087.03,2587708301,2/22/2024,2.112288731,100.0,59.02046985,60.81888979,69.33042586,1,0.0,1.0,Kup,0.021122887309807714,1.0,0.021122887309807714
2/23/2024,5088.8,2261782711,2/23/2024,0.034794369,100.0,62.18748861,61.09260955,65.60619501,1,0.0,1.0,Kup,0.00034794369209545373,1.0,0.00034794369209545373
2/26/2024,5069.53,2259650376,2/26/2024,-0.378674737,85.79222886,62.4228738,61.3586624,65.06491036,0,0.89,0.11,Sprzedaj,-0.0037867473667663187,-1.0,0.0037867473667663187
2/27/2024,5078.18,2154332795,2/27/2024,0.170627257,92.16987392,62.58594911,61.60411974,64.83329743,1,0.34,0.66,Kup,0.0017062725735916828,1.0,0.0017062725735916828
2/28/2024,5069.76,2091422108,2/28/2024,-0.165807435,85.96180786,61.32880356,61.54905651,59.69122989,0,0.96,0.04,Sprzedaj,-0.0016580743494716277,-1.0,0.0016580743494716277
2/29/2024,5096.27,3317173868,2/29/2024,0.522904437,100.0,61.75971456,61.59118812,62.02268616,1,0.0,1.0,Kup,0.005229044372909275,1.0,0.005229044372909275
3/1/2024,5137.08,2477695327,3/1/2024,0.800781748,100.0,64.64900705,62.2027519,63.11465679,1,0.0,1.0,Kup,0.008007817482197588,1.0,0.008007817482197588
3/4/2024,5130.95,2818607654,3/4/2024,-0.11932849,96.66684791,65.68695409,62.89959234,62.91150924,0,0.75,0.25,Sprzedaj,-0.0011932849011501157,-1.0,0.0011932849011501157
3/5/2024,5078.65,2679706658,3/5/2024,-1.019304417,63.83610819,61.5795114,62.63557615,65.44711444,0,0.65,0.35,Sprzedaj,-0.010193044173106403,-1.0,0.010193044173106403
3/6/2024,5104.76,2601927495,3/6/2024,0.514113002,79.99628644,59.74251772,62.05696447,63.53100151,1,0.31,0.69,Kup,0.005141130024711504,1.0,0.005141130024711504
3/7/2024,5157.36,2385022115,3/7/2024,1.030410832,100.0,61.81846263,62.0092641,65.62905635,1,0.0,1.0,Kup,0.010304108322428451,1.0,0.010304108322428451
3/8/2024,5123.69,2426961467,3/8/2024,-0.652853398,81.48474017,60.05450537,61.61831235,64.13527356,0,0.84,0.16,Sprzedaj,-0.00652853397862474,-1.0,0.00652853397862474
3/11/2024,5117.94,2202734060,3/11/2024,-0.112223807,77.54613807,57.52941629,60.80053314,68.09737999,0,0.91,0.09,Sprzedaj,-0.001122238074512727,-1.0,0.001122238074512727
3/12/2024,5175.27,2310772429,3/12/2024,1.120177259,100.0,59.46879759,60.53418603,71.76020695,1,0.0,1.0,Kup,0.011201772588189884,1.0,0.011201772588189884
3/13/2024,5165.31,2415696749,3/13/2024,-0.192453727,90.58066957,59.51601886,60.3305526,61.2059093,0,0.84,0.16,Sprzedaj,-0.001924537270519222,-1.0,0.001924537270519222
3/14/2024,5150.48,2640696835,3/14/2024,-0.287107647,76.55570267,57.69175042,59.80279216,58.51134294,0,0.86,0.14,Sprzedaj,-0.002871076469757039,-1.0,0.002871076469757039
3/15/2024,5117.09,5130706705,3/15/2024,-0.648289092,44.85830727,52.94143468,58.43052066,56.31674016,0,0.89,0.11,Sprzedaj,-0.006482890915021411,-1.0,0.006482890915021411
3/18/2024,5149.42,2399639733,3/18/2024,0.631804404,75.49995261,51.19538748,56.98349403,58.90188434,1,0.1,0.9,Kup,0.006318044044564486,1.0,0.006318044044564486
3/19/2024,5178.51,2203396793,3/19/2024,0.564917991,100.0,51.56454836,55.89970489,62.92150852,1,0.0,1.0,Kup,0.005649179907640134,1.0,0.005649179907640134
3/20/2024,5224.62,2325178060,3/20/2024,0.890410562,100.0,54.94443739,55.70865139,64.57164915,1,0.0,1.0,Kup,0.008904105621114988,1.0,0.008904105621114988
3/21/2024,5241.53,2526285033,3/21/2024,0.323659903,100.0,58.31529703,56.22998052,62.53871456,1,0.0,1.0,Kup,0.0032365990253835353,1.0,0.0032365990253835353
3/22/2024,5234.18,2016955324,3/22/2024,-0.140226232,95.48747544,59.70539735,56.92506389,62.35606732,0,0.98,0.02,Sprzedaj,-0.0014022623165372838,-1.0,0.0014022623165372838
3/25/2024,5218.19,2087907897,3/25/2024,-0.305491978,82.93485413,58.83854835,57.30776078,68.29217136,0,0.86,0.14,Sprzedaj,-0.0030549197773100945,-1.0,0.0030549197773100945
3/26/2024,5203.58,2263813090,3/26/2024,-0.279982139,69.50337512,56.32339829,57.11088828,63.35694204,0,0.98,0.02,Sprzedaj,-0.0027998213940082506,-1.0,0.0027998213940082506
3/27/2024,5248.49,2286418193,3/27/2024,0.863059663,100.0,57.29354114,57.14741885,62.57902438,1,0.0,1.0,Kup,0.008630596627706266,1.0,0.008630596627706266
3/28/2024,5254.35,2404021251,3/28/2024,0.111651161,100.0,57.86817112,57.29156931,69.53531487,1,0.0,1.0,Kup,0.001116511606195525,1.0,0.001116511606195525
4/1/2024,5243.77,1976432105,4/1/2024,-0.201356971,92.29200058,56.81492484,57.19624041,68.54532056,0,0.97,0.03,Sprzedaj,-0.0020135697089078697,-1.0,0.0020135697089078697
4/2/2024,5205.81,2374146858,4/2/2024,-0.723906655,64.63645636,52.31412021,56.21981637,54.77366512,0,0.93,0.07,Sprzedaj,-0.00723906654944817,-1.0,0.00723906654944817
4/3/2024,5211.49,2287219066,4/3/2024,0.109108861,68.77458837,48.64478188,54.70480947,57.31622307,1,0.18,0.82,Kup,0.0010910886106099138,1.0,0.0010910886106099138
4/4/2024,5147.21,2526870842,4/4/2024,-1.233428444,21.94375637,40.08783838,51.78141526,49.55211615,0,0.4,0.6,Brak decyzji,-0.012334284436888443,,
4/5/2024,5204.34,2189563251,4/5/2024,1.109921686,53.32275527,37.48421782,48.92197577,61.22071041,1,0.35,0.65,Kup,0.011099216857287653,1.0,0.011099216857287653
4/8/2024,5202.39,2000910024,4/8/2024,-0.037468728,51.50270674,34.86161804,46.10990422,57.38958176,0,0.82,0.18,Sprzedaj,-0.00037468728023148934,-1.0,0.00037468728023148934
4/9/2024,5209.91,2035068912,4/9/2024,0.144548948,58.52156057,33.00947726,43.48981883,54.66096663,1,0.21,0.79,Kup,0.0014454894769517779,1.0,0.0014454894769517779
4/10/2024,5160.64,2297703488,4/10/2024,-0.945697718,12.53500093,27.25182306,40.24221968,40.59117647,0,0.84,0.16,Sprzedaj,-0.009456977183866844,-1.0,0.009456977183866844
4/11/2024,5199.06,2225501129,4/11/2024,0.744481305,48.39462386,25.49512165,37.29280007,44.12602694,1,0.26,0.74,Kup,0.007444813046443954,1.0,0.007444813046443954
4/12/2024,5123.41,2437575759,4/12/2024,-1.455070724,0.0,17.7934881,33.39293768,37.11407366,0,1.0,0.0,Sprzedaj,-0.014550707243232486,-1.0,0.014550707243232486
4/15/2024,5061.82,2319451668,4/15/2024,-1.202129051,0.0,6.643507535,28.04305165,33.55419533,0,1.0,0.0,Sprzedaj,-0.012021290507689297,-1.0,0.012021290507689297
4/16/2024,5051.41,2347349557,4/16/2024,-0.205657254,0.0,-2.998369062,21.83476751,33.85327137,0,0.99,0.01,Sprzedaj,-0.002056572537150636,-1.0,0.002056572537150636
4/17/2024,5022.21,2295627862,4/17/2024,-0.578056424,0.0,-12.84772116,14.89826977,25.16136114,0,0.99,0.01,Sprzedaj,-0.005780564238499708,-1.0,0.005780564238499708
4/18/2024,5011.12,2217368600,4/18/2024,-0.220819121,0.0,-21.30270961,7.658073897,23.60384607,0,0.99,0.01,Sprzedaj,-0.0022081912146246774,-1.0,0.0022081912146246774
4/19/2024,4967.23,2735280288,4/19/2024,-0.875852105,0.0,-31.18541896,-0.110624675,22.01238766,0,0.99,0.01,Sprzedaj,-0.00875852104918673,-1.0,0.00875852104918673
4/22/2024,5010.6,2352808739,4/22/2024,0.873122445,17.75567019,-35.11317793,-7.111135325,30.45750325,1,0.46,0.54,Brak decyzji,0.008731224445012842,,
4/23/2024,5070.55,2346599683,4/23/2024,1.196463497,42.57458381,-33.0079956,-12.29050738,37.27335115,1,0.28,0.72,Kup,0.01196463497385536,1.0,0.01196463497385536
4/24/2024,5071.63,2548618761,4/24/2024,0.021299465,43.01961431,-30.89632289,-16.01167048,42.29593085,1,0.16,0.84,Kup,0.0002129946455513565,1.0,0.0002129946455513565
4/25/2024,5048.42,2714067024,4/25/2024,-0.457643795,33.45557936,-30.74129358,-18.9575951,32.92597459,0,0.71,0.29,Sprzedaj,-0.004576437949929346,-1.0,0.004576437949929346
4/26/2024,5099.96,2411681661,4/26/2024,1.020913474,54.69342344,-26.15805075,-20.39768623,39.88225765,1,0.03,0.97,Kup,0.010209134739185721,1.0,0.010209134739185721
4/29/2024,5116.17,2358542839,4/29/2024,0.31784563,64.2453522,-20.97598812,-20.51334661,40.89690802,1,0.07,0.93,Kup,0.003178456301617949,1.0,0.003178456301617949
4/30/2024,5035.69,2794500429,4/30/2024,-1.573051716,29.53025924,-23.09698192,-21.03007367,38.55957809,0,0.77,0.23,Sprzedaj,-0.015730517164206925,-1.0,0.015730517164206925
5/1/2024,5018.39,2897659203,5/1/2024,-0.343547756,32.75707517,-25.87557272,-21.99917348,32.79235004,0,0.47,0.53,Brak decyzji,-0.003435477561168243,,
5/2/2024,5064.2,2623809616,5/2/2024,0.912842565,65.1067544,-24.10329402,-22.41999759,44.02076222,1,0.04,0.96,Kup,0.009128425650457572,1.0,0.009128425650457572
5/3/2024,5127.79,2454686447,5/3/2024,1.255677106,100.0,-17.36736861,-21.40947179,56.63508539,1,0.01,0.99,Kup,0.012556771059594851,1.0,0.012556771059594851
5/6/2024,5180.74,2196280800,5/6/2024,1.03260859,100.0,-7.668083821,-18.6611942,61.98232253,1,0.0,1.0,Kup,0.010326085896653403,1.0,0.010326085896653403
5/7/2024,5187.7,2293458854,5/7/2024,0.134343742,100.0,0.573670175,-14.81422132,65.99153509,1,0.0,1.0,Kup,0.0013434374239973401,1.0,0.0013434374239973401
5/8/2024,5187.67,2107757418,5/8/2024,-0.000578291,99.98639271,7.02195413,-10.44698623,67.43290479,0,0.63,0.37,Sprzedaj,-5.782909574536532e-06,-1.0,5.782909574536532e-06
5/9/2024,5214.08,1975552229,5/9/2024,0.50909175,100.0,14.10078681,-5.537431624,75.24596535,1,0.0,1.0,Kup,0.005090917502462489,1.0,0.005090917502462489
5/10/2024,5222.68,1878510189,5/10/2024,0.164938014,100.0,20.17222795,-0.395499709,73.35065621,1,0.0,1.0,Kup,0.0016493801399288799,1.0,0.0016493801399288799
5/13/2024,5221.42,1961589631,5/13/2024,-0.024125545,99.38322972,24.59865929,4.603332092,69.07670131,0,0.91,0.09,Sprzedaj,-0.00024125544739483917,-1.0,0.00024125544739483917
5/14/2024,5246.68,2035819885,5/14/2024,0.483776444,100.0,29.80137719,9.642941112,70.85865446,1,0.0,1.0,Kup,0.004837764439558523,1.0,0.004837764439558523
5/15/2024,5308.15,2316274995,5/15/2024,1.171598039,100.0,38.44155358,15.40266361,78.36285409,1,0.0,1.0,Kup,0.011715980391409309,1.0,0.011715980391409309
5/16/2024,5297.1,2208658193,5/16/2024,-0.208170455,96.18649917,43.89136069,21.10040302,73.61636878,0,0.82,0.18,Sprzedaj,-0.0020817045486656305,-1.0,0.0020817045486656305
5/17/2024,5303.27,1970449920,5/17/2024,0.116478828,98.3158476,48.15315986,26.51095439,72.96607257,1,0.23,0.77,Kup,0.0011647882803798026,1.0,0.0011647882803798026
5/20/2024,5308.13,1850085770,5/20/2024,0.091641572,99.99309774,51.33111466,31.47498644,91.06475341,1,0.53,0.47,Brak decyzji,0.0009164157208665369,,
5/21/2024,5321.41,1989595940,5/21/2024,0.250182268,100.0,54.29536854,36.03906286,96.2343607,1,0.02,0.98,Kup,0.0025018226757822504,1.0,0.0025018226757822504
5/22/2024,5307.01,2094854091,5/22/2024,-0.270604971,92.56275178,54.85032108,39.80131451,90.97505822,0,0.98,0.02,Sprzedaj,-0.002706049712388192,-1.0,0.002706049712388192
5/23/2024,5267.84,2298491779,5/23/2024,-0.738080388,61.91796403,51.53536571,42.14812475,75.75679553,0,0.79,0.21,Sprzedaj,-0.0073808038801509435,-1.0,0.0073808038801509435
5/24/2024,5304.72,1742668171,5/24/2024,0.700097194,87.52056229,51.29287514,43.97707482,74.23377639,1,0.11,0.89,Kup,0.007000971935366307,1.0,0.007000971935366307
5/28/2024,5306.04,2121768716,5/28/2024,0.0248835,88.50755197,50.6236546,45.30639078,73.65286217,1,0.1,0.9,Kup,0.00024883499977379486,1.0,0.00024883499977379486
5/29/2024,5266.95,2262811675,5/29/2024,-0.736707601,49.25929377,46.40413818,45.52594026,63.70582947,0,0.65,0.35,Sprzedaj,-0.007367076011488782,-1.0,0.007367076011488782
5/30/2024,5235.48,2347065836,5/30/2024,-0.597499502,14.06140614,40.0589998,44.43255217,53.63599293,0,0.87,0.13,Sprzedaj,-0.005974995016091,-1.0,0.005974995016091
5/31/2024,5277.51,3926771337,5/31/2024,0.802791721,56.09560956,37.98404524,43.14285078,58.36562815,1,0.57,0.43,Brak decyzji,0.008027917211029578,,
6/3/2024,5283.4,2312234085,6/3/2024,0.111605663,55.76632142,36.39535952,41.79335253,59.32478787,1,0.61,0.39,Sprzedaj,0.001116056625188655,-1.0,-0.001116056625188655
6/4/2024,5291.34,2176202870,6/4/2024,0.150282015,65.00640056,35.36929112,40.50854025,57.08843883,1,0.2,0.8,Kup,0.0015028201536890773,1.0,0.0015028201536890773
6/5/2024,5354.03,2173890233,6/5/2024,1.184766052,100.0,39.16323421,40.23947904,57.25398432,1,0.0,1.0,Kup,0.011847660516995706,1.0,0.011847660516995706
6/6/2024,5352.96,2038598824,6/6/2024,-0.019984946,99.09742725,41.60403595,40.51239042,59.11970221,0,0.9,0.1,Sprzedaj,-0.0001998494591923805,-1.0,0.0001998494591923805
6/7/2024,5346.99,1873173209,6/7/2024,-0.11152708,94.06157739,42.56598563,40.92310946,57.14239038,0,0.8,0.2,Sprzedaj,-0.0011152708034434244,-1.0,0.0011152708034434244
6/10/2024,5360.79,2464401855,6/10/2024,0.258089131,100.0,43.93542215,41.525572,58.35873016,1,0.0,1.0,Kup,0.0025808913052016713,1.0,0.0025808913052016713
6/11/2024,5375.32,2345183455,6/11/2024,0.271042141,100.0,45.66674224,42.35380605,58.52332016,1,0.0,1.0,Kup,0.0027104214117694703,1.0,0.0027104214117694703
6/12/2024,5421.03,2719670709,6/12/2024,0.850367978,100.0,50.14915267,43.91287537,66.40292324,1,0.0,1.0,Kup,0.008503679780924589,1.0,0.008503679780924589
6/13/2024,5433.74,2422956962,6/13/2024,0.234457289,100.0,54.1034155,45.9509834,75.83307381,1,0.0,1.0,Kup,0.0023445728948188194,1.0,0.0023445728948188194
6/14/2024,5431.6,2263451050,6/14/2024,-0.039383555,98.9206093,56.41420928,48.04362857,72.15393211,0,0.92,0.08,Sprzedaj,-0.00039383555341243603,-1.0,0.00039383555341243603
6/17/2024,5473.23,2441679412,6/17/2024,0.766440828,100.0,60.90267496,50.61543785,75.590045,1,0.0,1.0,Kup,0.007664408277487045,1.0,0.007664408277487045
6/18/2024,5487.03,2464316280,6/18/2024,0.252136307,100.0,64.82608625,53.45756753,86.51204459,1,0.01,0.99,Kup,0.002521363070800975,1.0,0.002521363070800975
6/20/2024,5473.17,2911217741,6/20/2024,-0.252595667,93.38487973,66.05558414,55.97717085,91.88074849,0,0.92,0.08,Sprzedaj,-0.0025259566650810417,-1.0,0.0025259566650810417
6/21/2024,5464.62,5250419839,6/21/2024,-0.156216598,88.99474537,65.58404449,57.89854558,87.37864078,0,0.76,0.24,Sprzedaj,-0.001562165984246855,-1.0,0.001562165984246855
6/24/2024,5447.87,2784702853,6/24/2024,-0.306517196,79.98875773,63.13102574,58.94504161,81.48956538,0,0.82,0.18,Sprzedaj,-0.0030651719607218686,-1.0,0.0030651719607218686
6/25/2024,5469.3,2621644040,6/25/2024,0.393364746,87.33933162,62.19921873,59.59587703,82.39877658,1,0.3,0.7,Kup,0.003933647462219136,1.0,0.003933647462219136
6/26/2024,5477.9,2599403409,6/26/2024,0.157241329,93.48043416,61.44638738,59.9659791,78.08206756,1,0.4,0.6,Brak decyzji,0.0015724132887204867,,
6/27/2024,5482.87,2479600758,6/27/2024,0.090728199,97.02942017,60.55278576,60.08334044,78.93963021,1,0.19,0.81,Kup,0.0009072819876230209,1.0,0.0009072819876230209
6/28/2024,5460.48,4197548072,6/28/2024,-0.408362774,78.96863118,57.37651343,59.54197503,73.55835098,0,0.86,0.14,Sprzedaj,-0.004083627735109618,-1.0,0.004083627735109618
7/1/2024,5475.09,2433991467,7/1/2024,0.267558896,89.31161042,55.39958766,58.71349756,73.6469712,1,0.26,0.74,Kup,0.0026755889592124937,1.0,0.0026755889592124937
7/2/2024,5509.01,2342512009,7/2/2024,0.619533195,100.0,55.9252488,58.15584781,75.60424407,1,0.0,1.0,Kup,0.006195331948881222,1.0,0.006195331948881222
7/3/2024,5537.02,1561072809,7/3/2024,0.50843981,100.0,57.93418277,58.1115148,73.82997083,1,0.0,1.0,Kup,0.005084398104196586,1.0,0.005084398104196586
7/5/2024,5567.19,2263729908,7/5/2024,0.544877931,100.0,61.25463891,58.74013962,75.58179657,1,0.0,1.0,Kup,0.0054487793072806046,1.0,0.0054487793072806046
7/8/2024,5572.85,2332765276,7/8/2024,0.101667089,100.0,63.6095873,59.71402916,76.71647437,1,0.0,1.0,Kup,0.0010166708878267539,1.0,0.0010166708878267539
7/9/2024,5576.98,2413050509,7/9/2024,0.074109298,100.0,65.05919545,60.78306242,72.86753361,1,0.0,1.0,Kup,0.0007410929775606423,1.0,0.0007410929775606423
7/10/2024,5633.91,2301402646,7/10/2024,1.020803374,100.0,69.99493749,62.62543743,77.20201496,1,0.0,1.0,Kup,0.010208033738690059,1.0,0.010208033738690059
7/11/2024,5584.54,2887487972,7/11/2024,-0.876300828,73.46269619,69.12596117,63.92554218,68.22809257,0,0.95,0.05,Sprzedaj,-0.008763008283767415,-1.0,0.008763008283767415
7/12/2024,5615.35,2472649993,7/12/2024,0.551701662,90.02365083,70.11515681,65.16346511,72.99466056,1,0.19,0.81,Kup,0.005517016620885551,1.0,0.005517016620885551
7/15/2024,5631.22,2410721815,7/15/2024,0.282618181,98.44894194,71.35711741,66.40219557,78.04631811,1,0.49,0.51,Brak decyzji,0.002826181805230199,,
7/16/2024,5667.2,2528071451,7/16/2024,0.638937921,100.0,74.38717638,67.99919173,78.98189913,1,0.0,1.0,Kup,0.006389379210899104,1.0,0.006389379210899104
7/17/2024,5588.27,3173114918,7/17/2024,-1.39275127,61.81791796,69.61702683,68.32275875,63.40255009,0,0.73,0.27,Sprzedaj,-0.013927512704686507,-1.0,0.013927512704686507
7/18/2024,5544.59,2935073001,7/18/2024,-0.781637251,40.687887,61.60192931,66.97859286,56.85077476,0,0.51,0.49,Brak decyzji,-0.007816372508844482,,
7/19/2024,5505.0,2649224224,7/19/2024,-0.714029351,15.56920514,51.46210156,63.8752946,54.75986828,0,0.61,0.39,Sprzedaj,-0.007140293511332718,-1.0,0.007140293511332718
7/22/2024,5564.41,2525550865,7/22/2024,1.079200727,36.62762022,47.67058864,60.63435341,58.71482652,1,0.3,0.7,Kup,0.010792007266121617,1.0,0.010792007266121617
7/23/2024,5555.74,2425966152,7/23/2024,-0.155811667,31.28236745,43.46515158,57.20051304,54.79567332,0,0.62,0.38,Sprzedaj,-0.001558116673645582,-1.0,0.001558116673645582
7/24/2024,5427.13,3050597564,7/24/2024,-2.314903145,0.0,29.41547695,51.64350583,40.65259182,0,1.0,0.0,Sprzedaj,-0.023149031452155744,-1.0,0.023149031452155744
7/25/2024,5399.22,3529408636,7/25/2024,-0.514268131,0.0,15.84623925,44.48405251,35.65707455,0,1.0,0.0,Sprzedaj,-0.005142681306694263,-1.0,0.005142681306694263
7/26/2024,5459.1,2644512496,7/26/2024,1.109049085,22.34495112,9.811238321,37.54948967,41.11008644,1,0.1,0.9,Kup,0.011090490848678192,1.0,0.011090490848678192
7/29/2024,5463.54,2380028599,7/29/2024,0.081332088,24.00179118,5.325340294,31.1046598,41.13860767,1,0.22,0.78,Kup,0.000813320877067536,1.0,0.000813320877067536
7/30/2024,5436.44,3024984923,7/30/2024,-0.496015404,13.8890962,-0.411763179,24.8013752,33.82056534,0,0.88,0.12,Sprzedaj,-0.004960154039322595,-1.0,0.004960154039322595
7/31/2024,5522.3,3466915317,7/31/2024,1.579342364,45.92880066,1.947278411,20.23055584,45.18817454,1,0.32,0.68,Kup,0.01579342363752767,1.0,0.01579342363752767
8/1/2024,5446.68,3465998526,8/1/2024,-1.369356971,17.71027689,-2.259025511,15.73263957,37.80493095,0,0.78,0.22,Sprzedaj,-0.013693569708273734,-1.0,0.013693569708273734
8/2/2024,5346.56,4005791030,8/2/2024,-1.838183995,0.0,-13.51559952,9.882991754,31.65377675,0,0.98,0.02,Sprzedaj,-0.018381839946536194,-1.0,0.018381839946536194
8/5/2024,5186.33,4013798197,8/5/2024,-2.996880237,0.0,-34.96270907,0.913851589,23.28648408,0,0.99,0.01,Sprzedaj,-0.029968802370122227,-1.0,0.029968802370122227
8/6/2024,5240.03,3179578829,8/6/2024,1.035414252,14.20334321,-47.08380392,-8.685679513,30.09647699,1,0.13,0.87,Kup,0.01035414252467537,1.0,0.01035414252467537
8/7/2024,5199.5,2994459938,8/7/2024,-0.773468854,3.483389759,-59.27698303,-18.80394022,30.20523822,0,0.75,0.25,Sprzedaj,-0.007734688541859436,-1.0,0.007734688541859436
8/8/2024,5319.31,2714860214,8/8/2024,2.304260025,35.17245028,-58.59702953,-26.76255808,40.24624694,1,0.1,0.9,Kup,0.023042600250024137,1.0,0.023042600250024137
8/9/2024,5344.16,2195024918,8/9/2024,0.467165854,42.72488563,-55.41419384,-32.49288523,37.99505085,1,0.23,0.77,Kup,0.004671658542179324,1.0,0.004671658542179324
8/12/2024,5344.39,2285608247,8/12/2024,0.004303763,47.04586719,-52.27067078,-36.44844234,38.37318047,1,0.1,0.9,Kup,4.303763360380408e-05,1.0,4.303763360380408e-05
8/13/2024,5434.43,2602423658,8/13/2024,1.684757288,73.8458791,-42.02944137,-37.56464215,50.41938597,1,0.26,0.74,Kup,0.01684757287548244,1.0,0.01684757287548244
